"","time","close","high","low","open","volumefrom","volumeto"
"339",2019-07-29 18:38:00,9472.97,9473.27,9472.21,9472.93,4.193,39695.62
"340",2019-07-29 18:39:00,9477.56,9479.61,9472.93,9472.97,12.29,116465.4
"341",2019-07-29 18:40:00,9480.21,9481.56,9477.56,9477.56,3.78,35902.32
"342",2019-07-29 18:41:00,9490.55,9492.15,9479.56,9480.21,41.2,390366.95
"343",2019-07-29 18:42:00,9493.62,9493.62,9490.24,9490.55,3.214,30555.41
"344",2019-07-29 18:43:00,9494.14,9495.45,9493.62,9493.62,3.671,34859.56
"345",2019-07-29 18:44:00,9495.42,9497.5,9493.93,9494.14,17.89,171357.09
"346",2019-07-29 18:45:00,9495.62,9496.11,9494.12,9495.42,2.518,23951.48
"347",2019-07-29 18:46:00,9495.6,9496.12,9494.27,9495.62,5.427,51513.32
"348",2019-07-29 18:47:00,9499.71,9500.9,9495.47,9495.6,21,199458.79
"349",2019-07-29 18:48:00,9508.67,9511.04,9499.5,9499.71,23.94,227587.46
"350",2019-07-29 18:49:00,9510.5,9512.75,9507.23,9508.67,44.43,422358.9
"351",2019-07-29 18:50:00,9513.11,9513.17,9508.61,9510.5,15.9,151130.41
"352",2019-07-29 18:51:00,9511.18,9514.25,9511.18,9513.11,13.18,125277.55
"353",2019-07-29 18:52:00,9515.86,9516.82,9509.13,9511.18,14.28,135868.68
"354",2019-07-29 18:53:00,9512.27,9515.92,9510.63,9515.86,9.599,91286.95
"355",2019-07-29 18:54:00,9508.79,9512.27,9508.79,9512.27,9.662,91941.12
"356",2019-07-29 18:55:00,9506.12,9510.99,9506.11,9508.79,4.419,42138.19
"357",2019-07-29 18:56:00,9503.74,9507.37,9503.74,9506.12,24.27,230769.88
"358",2019-07-29 18:57:00,9501.02,9503.74,9499.63,9503.74,3.057,29093.08
"359",2019-07-29 18:58:00,9499.04,9501.79,9498.51,9501.02,30.82,292654.93
"360",2019-07-29 18:59:00,9503.68,9504.62,9499.04,9499.04,12.12,115375.29
"361",2019-07-29 19:00:00,9506.63,9506.81,9503.09,9503.68,6.237,59348.82
"362",2019-07-29 19:01:00,9507.08,9508.57,9506.53,9506.63,7.086,67406.6
"363",2019-07-29 19:02:00,9505.44,9507.2,9505.44,9507.08,5.4,51334.81
"364",2019-07-29 19:03:00,9507.11,9507.13,9505.35,9505.44,3.555,33834.97
"365",2019-07-29 19:04:00,9505.35,9507.21,9505.32,9507.11,6.947,66024.42
"366",2019-07-29 19:05:00,9510.78,9510.93,9504.57,9505.35,3.925,37550.43
"367",2019-07-29 19:06:00,9513.59,9513.75,9510.78,9510.78,16.16,153575.36
"368",2019-07-29 19:07:00,9511.68,9516.6,9510.35,9513.59,10.17,96704.37
"369",2019-07-29 19:08:00,9502.22,9511.68,9502.13,9511.68,9.191,87352.79
"370",2019-07-29 19:09:00,9491.07,9502.22,9491.04,9502.22,10.24,97226.33
"371",2019-07-29 19:10:00,9485.23,9491.31,9485.23,9491.07,10.03,95062.18
"372",2019-07-29 19:11:00,9485.54,9486.64,9483.2,9485.23,16.35,157037.36
"373",2019-07-29 19:12:00,9495.62,9495.62,9485.11,9485.54,5.879,55790.94
"374",2019-07-29 19:13:00,9491.55,9496.11,9491.55,9495.62,27.94,265174.23
"375",2019-07-29 19:14:00,9494.08,9494.08,9486.52,9491.55,8.822,83750.3
"376",2019-07-29 19:15:00,9495.78,9501.97,9494.08,9494.08,7.204,68377.37
"377",2019-07-29 19:16:00,9495.67,9497.58,9494.65,9495.78,3.754,35672.75
"378",2019-07-29 19:17:00,9497.26,9498.53,9494.47,9495.67,10.05,95446.58
"379",2019-07-29 19:18:00,9496.59,9498.08,9495.76,9497.26,8.797,83530.18
"380",2019-07-29 19:19:00,9495.7,9496.59,9494.13,9496.59,4.198,39850.36
"381",2019-07-29 19:20:00,9494.76,9495.7,9493.73,9495.7,15.26,144916.08
"382",2019-07-29 19:21:00,9483.73,9495.1,9482.85,9494.76,30.03,284887.04
"383",2019-07-29 19:22:00,9494.08,9494.08,9480.12,9483.73,18.53,175710.29
"384",2019-07-29 19:23:00,9495.49,9499.76,9494.08,9494.08,1.731,16437.92
"385",2019-07-29 19:24:00,9494.68,9495.97,9492.86,9495.49,12.08,114688.32
"386",2019-07-29 19:25:00,9494.71,9496.6,9494.11,9494.68,57.59,547079.66
"387",2019-07-29 19:26:00,9491.8,9496.23,9491.74,9494.71,2.28,21628.98
"388",2019-07-29 19:27:00,9494.52,9495.04,9491.8,9491.8,8.765,83201.46
"389",2019-07-29 19:28:00,9493.7,9494.74,9493.1,9494.52,3.685,34961.12
"390",2019-07-29 19:29:00,9497.22,9498.03,9493.7,9493.7,11.92,113153.72
"391",2019-07-29 19:30:00,9496.08,9497.24,9495.5,9497.22,1.56,14857.18
"392",2019-07-29 19:31:00,9497.28,9499.39,9495.69,9496.08,8.49,80722.36
"393",2019-07-29 19:32:00,9498.55,9498.55,9496.43,9497.28,4.472,42565.83
"394",2019-07-29 19:33:00,9498.16,9499.31,9497.22,9498.55,14.06,134991.51
"395",2019-07-29 19:34:00,9495.99,9498.18,9495.99,9498.16,9.726,92332.86
"396",2019-07-29 19:35:00,9497.05,9497.06,9495.98,9495.99,6.53,62045.62
"397",2019-07-29 19:36:00,9496.77,9498.78,9496.61,9497.05,7.919,75264.61
"398",2019-07-29 19:37:00,9501.21,9501.55,9496.77,9496.77,14.69,139589.17
"399",2019-07-29 19:38:00,9500.48,9501.61,9499.6,9501.21,7.033,66857.87
"400",2019-07-29 19:39:00,9500.36,9502.49,9498.8,9500.48,6.539,62163.92
"401",2019-07-29 19:40:00,9501.29,9502.16,9500.36,9500.36,4.356,41444.69
"402",2019-07-29 19:41:00,9502.58,9502.67,9500.89,9501.29,1.68,15960.85
"403",2019-07-29 19:42:00,9501.88,9503.23,9500.86,9502.58,0.9289,8872.3
"404",2019-07-29 19:43:00,9501.44,9501.88,9499.53,9501.88,3.597,34168.06
"405",2019-07-29 19:44:00,9501.5,9501.51,9499.47,9501.44,6.062,57617.31
"406",2019-07-29 19:45:00,9500.69,9501.53,9499.2,9501.5,16.41,155788.7
"407",2019-07-29 19:46:00,9498.41,9501.88,9498.41,9500.69,6.325,60099.5
"408",2019-07-29 19:47:00,9486.44,9498.42,9486.44,9498.41,16.92,160603.7
"409",2019-07-29 19:48:00,9494.97,9495.05,9485.29,9486.44,36.08,342250.79
"410",2019-07-29 19:49:00,9495.25,9495.39,9493.56,9494.97,2.778,26365.83
"411",2019-07-29 19:50:00,9495.83,9496.31,9495.25,9495.25,8.074,76732.7
"412",2019-07-29 19:51:00,9495.17,9497.27,9494.12,9495.83,11.81,112091.91
"413",2019-07-29 19:52:00,9485.99,9495.17,9485.35,9495.17,17.49,165951.48
"414",2019-07-29 19:53:00,9483.16,9486.44,9483.16,9485.99,3.819,36239.42
"415",2019-07-29 19:54:00,9483.07,9484.05,9481.61,9483.16,16.7,158266.97
"416",2019-07-29 19:55:00,9483.28,9483.75,9480.82,9483.07,26.26,252413.53
"417",2019-07-29 19:56:00,9484.77,9486.11,9479.25,9483.28,5.461,51853.53
"418",2019-07-29 19:57:00,9483.9,9485.58,9483.9,9484.77,3.534,33489.74
"419",2019-07-29 19:58:00,9484.22,9484.26,9483.05,9483.9,3.341,31728.27
"420",2019-07-29 19:59:00,9476.5,9484.24,9476.5,9484.22,34.45,326375.1
"421",2019-07-29 20:00:00,9472.34,9476.51,9467.58,9476.5,102.65,970969.27
"422",2019-07-29 20:01:00,9479.9,9479.94,9472.34,9472.34,15.75,149238.75
"423",2019-07-29 20:02:00,9480.6,9481.23,9478.97,9479.9,22.74,215477.86
"424",2019-07-29 20:03:00,9479.89,9482.15,9479.8,9480.6,4.188,39716.03
"425",2019-07-29 20:04:00,9479.98,9480.86,9478.32,9479.89,8.807,83432.75
"426",2019-07-29 20:05:00,9478.58,9480.3,9478.58,9479.98,26.82,254144.36
"427",2019-07-29 20:06:00,9478.08,9481.41,9477.46,9478.58,9.679,91779.94
"428",2019-07-29 20:07:00,9480.02,9480.14,9477.44,9478.08,21.99,208467.61
"429",2019-07-29 20:08:00,9480.15,9480.15,9479.44,9480.02,2.16,20509.33
"430",2019-07-29 20:09:00,9482.91,9482.91,9479.55,9480.15,8.371,79299.1
"431",2019-07-29 20:10:00,9485.57,9486.3,9482.72,9482.91,6.401,60729.89
"432",2019-07-29 20:11:00,9489.02,9489.51,9485.57,9485.57,15.01,142434.97
"433",2019-07-29 20:12:00,9487.12,9489.42,9485.35,9489.02,5.299,50340.16
"434",2019-07-29 20:13:00,9487.73,9488.52,9486.37,9487.12,2.172,20645.27
"435",2019-07-29 20:14:00,9491.05,9491.3,9487.04,9487.73,0.6838,6533.19
"436",2019-07-29 20:15:00,9488.3,9491.16,9487.87,9491.05,8.39,79560.62
"437",2019-07-29 20:16:00,9485.22,9489.26,9484.54,9488.3,5.306,50325.83
"438",2019-07-29 20:17:00,9482.37,9485.77,9478.06,9485.22,9.587,90784.96
"439",2019-07-29 20:18:00,9481.87,9482.72,9480.06,9482.37,4.085,38754.67
"440",2019-07-29 20:19:00,9478.81,9481.91,9477.37,9481.87,4.337,41144.16
"441",2019-07-29 20:20:00,9477.03,9478.81,9475.98,9478.81,4.078,38670.24
"442",2019-07-29 20:21:00,9486.14,9486.14,9476.37,9477.03,14.6,138250.54
"443",2019-07-29 20:22:00,9488.35,9488.37,9485.34,9486.14,3.553,33780.21
"444",2019-07-29 20:23:00,9488.28,9489.71,9487.53,9488.35,6.112,57981.44
"445",2019-07-29 20:24:00,9484.3,9488.28,9483.04,9488.28,3.619,34355.53
"446",2019-07-29 20:25:00,9488.48,9488.49,9484.3,9484.3,5.338,50657.33
"447",2019-07-29 20:26:00,9485.72,9490.78,9485.43,9488.48,10.48,99408.87
"448",2019-07-29 20:27:00,9487.99,9488.29,9484.08,9485.72,7.877,74693.94
"449",2019-07-29 20:28:00,9487.09,9488.5,9486.09,9487.99,29.15,276482.86
"450",2019-07-29 20:29:00,9485.92,9487.09,9484.87,9487.09,3.867,36696.55
"451",2019-07-29 20:30:00,9480.77,9485.93,9480.76,9485.92,20.27,192099.7
"452",2019-07-29 20:31:00,9487.85,9487.85,9480.49,9480.77,8.743,82961.29
"453",2019-07-29 20:32:00,9488.3,9488.33,9486.6,9487.85,5.048,47854.66
"454",2019-07-29 20:33:00,9497.61,9498.52,9488.3,9488.3,26.1,247914.54
"455",2019-07-29 20:34:00,9512.64,9512.64,9496.91,9497.61,35.12,333787.51
"456",2019-07-29 20:35:00,9515.38,9521.96,9512.64,9512.64,20.47,194786.32
"457",2019-07-29 20:36:00,9520.13,9521.63,9514.21,9515.38,44.56,423785.45
"458",2019-07-29 20:37:00,9521.3,9521.35,9519.91,9520.13,8.312,79157.3
"459",2019-07-29 20:38:00,9518.31,9522.02,9518.31,9521.3,2.452,23369.88
"460",2019-07-29 20:39:00,9521.07,9521.07,9517.29,9518.31,5.086,48379.86
"461",2019-07-29 20:40:00,9518.08,9521.37,9518.08,9521.07,12.07,114916.55
"462",2019-07-29 20:41:00,9518.45,9520.28,9517.83,9518.08,6.652,63348.06
"463",2019-07-29 20:42:00,9518.61,9518.87,9517.32,9518.45,6.23,59265.14
"464",2019-07-29 20:43:00,9517.57,9518.68,9517.54,9518.61,2.681,25562.77
"465",2019-07-29 20:44:00,9517.41,9517.91,9516.36,9517.57,4.747,45325.86
"466",2019-07-29 20:45:00,9517.52,9518.57,9516.2,9517.41,2.922,27805.26
"467",2019-07-29 20:46:00,9512.11,9517.52,9512.11,9517.52,32.03,304649.02
"468",2019-07-29 20:47:00,9509.59,9512.38,9509.5,9512.11,46.59,442910.06
"469",2019-07-29 20:48:00,9510.83,9513.2,9508.23,9509.59,6.188,58923.19
"470",2019-07-29 20:49:00,9511.41,9511.47,9510.37,9510.83,2.754,26229.23
"471",2019-07-29 20:50:00,9512.68,9512.7,9511.36,9511.41,7.092,67435.64
"472",2019-07-29 20:51:00,9513.55,9513.85,9511.25,9512.68,7.855,74751.7
"473",2019-07-29 20:52:00,9519.12,9519.12,9513.55,9513.55,15.45,146956.1
"474",2019-07-29 20:53:00,9522.45,9523.48,9519.12,9519.12,36.45,346996.83
"475",2019-07-29 20:54:00,9522.93,9523.19,9522.02,9522.45,11.6,110440.65
"476",2019-07-29 20:55:00,9524.67,9524.67,9522.26,9522.93,21.16,201513.34
"477",2019-07-29 20:56:00,9526.75,9527.14,9521.8,9524.67,37.39,356159.45
"478",2019-07-29 20:57:00,9522.98,9527.47,9522.24,9526.75,4.144,39503.61
"479",2019-07-29 20:58:00,9520.29,9522.98,9520.28,9522.98,7.168,68276.02
"480",2019-07-29 20:59:00,9520.83,9521.69,9519.46,9520.29,39.45,376759.72
"481",2019-07-29 21:00:00,9516.93,9520.83,9516.29,9520.83,5.195,49426.22
"482",2019-07-29 21:01:00,9517.29,9519.48,9516.76,9516.93,9.826,93591.6
"483",2019-07-29 21:02:00,9517.77,9518.91,9517.23,9517.29,18.84,179332.03
"484",2019-07-29 21:03:00,9518.65,9519.17,9517.74,9517.77,12.97,123436.48
"485",2019-07-29 21:04:00,9519.01,9519.29,9518.6,9518.65,2.434,23195.35
"486",2019-07-29 21:05:00,9524.72,9526.67,9518.89,9519.01,39.32,374891.71
"487",2019-07-29 21:06:00,9530.19,9530.19,9524.66,9524.72,23.24,221433.46
"488",2019-07-29 21:07:00,9532.7,9532.7,9530.19,9530.19,13.11,124930.95
"489",2019-07-29 21:08:00,9529.25,9532.7,9529.18,9532.7,6.346,60505.4
"490",2019-07-29 21:09:00,9532.68,9532.71,9529.25,9529.25,30.86,294273.12
"491",2019-07-29 21:10:00,9535.72,9535.75,9531.96,9532.68,12.91,123113.84
"492",2019-07-29 21:11:00,9533.26,9535.8,9533.26,9535.72,38.74,371981.54
"493",2019-07-29 21:12:00,9531.97,9533.35,9531.84,9533.26,13.05,125154.63
"494",2019-07-29 21:13:00,9530.73,9531.97,9530.04,9531.97,2.446,23300.67
"495",2019-07-29 21:14:00,9533.76,9533.76,9530.7,9530.73,5.388,51373.44
"496",2019-07-29 21:15:00,9534.17,9534.17,9533.16,9533.76,3.122,29803.32
"497",2019-07-29 21:16:00,9534.1,9534.22,9533.58,9534.17,2.578,24566.84
"498",2019-07-29 21:17:00,9535.02,9535.06,9533.48,9534.1,16.35,155850.49
"499",2019-07-29 21:18:00,9530.31,9535.18,9530.07,9535.02,40.62,387172.67
"500",2019-07-29 21:19:00,9535.96,9535.96,9530.31,9530.31,29.97,285756.61
"501",2019-07-29 21:20:00,9526.4,9536.45,9526.24,9535.96,38.36,365326.07
"502",2019-07-29 21:21:00,9529.82,9530.82,9526.4,9526.4,9.693,92351.27
"503",2019-07-29 21:22:00,9529.42,9531.48,9528.23,9529.82,28.97,277301.6
"504",2019-07-29 21:23:00,9533.04,9533.28,9528.24,9529.42,2.131,20355.5
"505",2019-07-29 21:24:00,9533.52,9533.53,9531.63,9533.04,4.245,40442.86
"506",2019-07-29 21:25:00,9533.49,9535.76,9532.44,9533.52,13.36,127546.91
"507",2019-07-29 21:26:00,9534.5,9536.35,9533.49,9533.49,30.52,291476.01
"508",2019-07-29 21:27:00,9531.64,9535.08,9531.61,9534.5,5.74,54700.11
"509",2019-07-29 21:28:00,9534.58,9534.58,9531.64,9531.64,4.956,47302.74
"510",2019-07-29 21:29:00,9536.49,9536.6,9533.14,9534.58,14.5,138203.12
"511",2019-07-29 21:30:00,9535.55,9536.49,9532.62,9536.49,4.516,43060.68
"512",2019-07-29 21:31:00,9534.04,9536.86,9534.04,9535.55,11.78,112385.78
"513",2019-07-29 21:32:00,9533.93,9534.94,9533.03,9534.04,2.618,24984.97
"514",2019-07-29 21:33:00,9524.97,9533.93,9524.97,9533.93,17.48,167870.28
"515",2019-07-29 21:34:00,9520.79,9524.97,9520.61,9524.97,59.24,563881.2
"516",2019-07-29 21:35:00,9509.87,9520.79,9509.19,9520.79,19.14,182117.03
"517",2019-07-29 21:36:00,9511.81,9511.81,9508.85,9509.87,7.904,75129.62
"518",2019-07-29 21:37:00,9513.87,9515.34,9509.54,9511.81,16,151996.35
"519",2019-07-29 21:38:00,9511.71,9514.29,9509.91,9513.87,10.11,96168.44
"520",2019-07-29 21:39:00,9512.44,9512.44,9511.17,9511.71,3.601,34233.87
"521",2019-07-29 21:40:00,9512.25,9512.44,9509.67,9512.44,5.91,56237.27
"522",2019-07-29 21:41:00,9513.19,9513.39,9511.07,9512.25,6.852,65153.81
"523",2019-07-29 21:42:00,9517.99,9518.17,9513.19,9513.19,9.835,93602.2
"524",2019-07-29 21:43:00,9517.95,9517.99,9516.88,9517.99,5.668,53923.12
"525",2019-07-29 21:44:00,9519.97,9520.69,9517.95,9517.95,8.676,82903.27
"526",2019-07-29 21:45:00,9521.86,9522.29,9519.26,9519.97,1.917,18244.74
"527",2019-07-29 21:46:00,9520.38,9522.03,9519.55,9521.86,3.978,37915.55
"528",2019-07-29 21:47:00,9518.41,9521.81,9517.48,9520.38,6.881,65480.49
"529",2019-07-29 21:48:00,9518.45,9519.79,9517.15,9518.41,5.111,48683.97
"530",2019-07-29 21:49:00,9518.99,9519.77,9517.37,9518.45,1.388,13198.14
"531",2019-07-29 21:50:00,9520.29,9520.42,9518.99,9518.99,6.656,63388.93
"532",2019-07-29 21:51:00,9515.76,9520.29,9514.41,9520.29,6.536,62178.18
"533",2019-07-29 21:52:00,9513.67,9515.76,9513.02,9515.76,39.29,373616.32
"534",2019-07-29 21:53:00,9505.77,9513.71,9504,9513.67,37.93,360693.2
"535",2019-07-29 21:54:00,9504.93,9505.9,9501.8,9505.77,12.53,119065.31
"536",2019-07-29 21:55:00,9503.73,9505.8,9503.41,9504.93,22.49,214670.07
"537",2019-07-29 21:56:00,9502.85,9504.13,9502.82,9503.73,7.794,74067.79
"538",2019-07-29 21:57:00,9505.77,9508.45,9502.8,9502.85,4.956,47136.06
"539",2019-07-29 21:58:00,9507.67,9508.19,9505.77,9505.77,2.571,24430.8
"540",2019-07-29 21:59:00,9504.49,9507.67,9504.49,9507.67,8.92,84921.06
"541",2019-07-29 22:00:00,9506.12,9507.5,9504.49,9504.49,3.211,30519.47
"542",2019-07-29 22:01:00,9503.02,9506.8,9502.96,9506.12,12.39,117826.08
"543",2019-07-29 22:02:00,9489.17,9503.11,9487.92,9503.02,13.5,128095.74
"544",2019-07-29 22:03:00,9488.03,9489.17,9486.61,9489.17,7.716,73156.22
"545",2019-07-29 22:04:00,9497,9497.65,9487.48,9488.03,11.48,108954.33
"546",2019-07-29 22:05:00,9496.2,9498.48,9493.35,9497,2.98,28284.36
"547",2019-07-29 22:06:00,9497.47,9499.17,9495.87,9496.2,2.872,27272.09
"548",2019-07-29 22:07:00,9496.68,9498.68,9495.9,9497.47,7.266,69061.59
"549",2019-07-29 22:08:00,9492.01,9496.68,9491.1,9496.68,4.475,42466.91
"550",2019-07-29 22:09:00,9489.5,9492.29,9489.46,9492.01,6.086,57762.75
"551",2019-07-29 22:10:00,9488.67,9489.51,9486.36,9489.5,2.749,26109.78
"552",2019-07-29 22:11:00,9493.27,9493.57,9486.84,9488.67,21.89,209441.38
"553",2019-07-29 22:12:00,9495.06,9495.06,9491.97,9493.27,5.347,50733.67
"554",2019-07-29 22:13:00,9491.86,9495.1,9490.34,9495.06,5.152,48910.37
"555",2019-07-29 22:14:00,9491.51,9494.15,9488,9491.86,8.319,78925.26
"556",2019-07-29 22:15:00,9495.46,9495.46,9490.63,9491.51,1.571,14899.6
"557",2019-07-29 22:16:00,9493.49,9496.42,9493.14,9495.46,5.701,54140.8
"558",2019-07-29 22:17:00,9490.93,9493.49,9489.7,9493.49,11.27,106861.97
"559",2019-07-29 22:18:00,9490.19,9490.98,9487.83,9490.93,9.802,92990.34
"560",2019-07-29 22:19:00,9490.61,9490.72,9487.42,9490.19,2.702,25665.96
"561",2019-07-29 22:20:00,9496.75,9497.84,9490.61,9490.61,9.751,92506.78
"562",2019-07-29 22:21:00,9499.44,9500.54,9496.42,9496.75,3.213,30546.19
"563",2019-07-29 22:22:00,9497.86,9500.31,9497.86,9499.44,11.96,114583.99
"564",2019-07-29 22:23:00,9501.13,9502.48,9497.86,9497.86,20.33,194146.66
"565",2019-07-29 22:24:00,9500.9,9502.04,9499.49,9501.13,2.38,22599.01
"566",2019-07-29 22:25:00,9502.21,9503.37,9500.86,9500.9,4.501,42794.66
"567",2019-07-29 22:26:00,9495.66,9502.21,9495.66,9502.21,4.863,46184.8
"568",2019-07-29 22:27:00,9496.42,9496.59,9493.87,9495.66,2.51,23887.48
"569",2019-07-29 22:28:00,9499.06,9499.7,9495.23,9496.42,4.522,42958.18
"570",2019-07-29 22:29:00,9498.33,9499.64,9498.31,9499.06,1.184,11298.18
"571",2019-07-29 22:30:00,9490.88,9499.33,9490.75,9498.33,7.281,69107.6
"572",2019-07-29 22:31:00,9495.19,9496.28,9490.88,9490.88,6.533,61976.66
"573",2019-07-29 22:32:00,9497.49,9497.49,9494.51,9495.19,4.364,41505.25
"574",2019-07-29 22:33:00,9506.81,9507.35,9496.94,9497.49,35.02,333472.37
"575",2019-07-29 22:34:00,9508.52,9509.51,9506.81,9506.81,4.511,43139.72
"576",2019-07-29 22:35:00,9503.31,9509.47,9502.44,9508.52,18.32,174137.83
"577",2019-07-29 22:36:00,9505.75,9506.52,9503.23,9503.31,15.37,146042.93
"578",2019-07-29 22:37:00,9507.18,9507.18,9504.72,9505.75,11.33,107595.4
"579",2019-07-29 22:38:00,9508.49,9509.56,9506.05,9507.18,11.24,106893.79
"580",2019-07-29 22:39:00,9508.45,9509.29,9507.81,9508.49,2.947,28058.78
"581",2019-07-29 22:40:00,9508.23,9508.69,9507.84,9508.45,3.384,32206.78
"582",2019-07-29 22:41:00,9507.41,9508.86,9506.16,9508.23,1.87,17773.68
"583",2019-07-29 22:42:00,9509.13,9509.36,9507.41,9507.41,1.669,15907.79
"584",2019-07-29 22:43:00,9507.83,9509.39,9507.77,9509.13,5.159,49058.58
"585",2019-07-29 22:44:00,9507.62,9507.83,9505.4,9507.83,7.097,67571.71
"586",2019-07-29 22:45:00,9506.8,9507.63,9504.5,9507.62,26.45,251354.74
"587",2019-07-29 22:46:00,9509.93,9509.95,9506.79,9506.8,20.87,198325.91
"588",2019-07-29 22:47:00,9512.16,9512.16,9509.93,9509.93,7.971,75844
"589",2019-07-29 22:48:00,9512.42,9513.68,9512.07,9512.16,9.567,91049.9
"590",2019-07-29 22:49:00,9514.6,9515,9511.6,9512.42,3.69,35087.37
"591",2019-07-29 22:50:00,9514.8,9514.86,9514.31,9514.6,2.147,20458.83
"592",2019-07-29 22:51:00,9517.47,9517.48,9514.8,9514.8,4.793,45635.17
"593",2019-07-29 22:52:00,9517.08,9517.84,9516.61,9517.47,2.254,21432.97
"594",2019-07-29 22:53:00,9522.77,9522.85,9516.6,9517.08,12.36,117696.47
"595",2019-07-29 22:54:00,9525.35,9525.37,9522.77,9522.77,9.264,88250.92
"596",2019-07-29 22:55:00,9521.73,9525.37,9521.58,9525.35,20.81,198494.14
"597",2019-07-29 22:56:00,9514.92,9521.73,9510.91,9521.73,10.23,97359.48
"598",2019-07-29 22:57:00,9513.39,9514.92,9513.27,9514.92,3.133,29792.22
"599",2019-07-29 22:58:00,9514.65,9514.71,9511.6,9513.39,3.826,36413.34
"600",2019-07-29 22:59:00,9513.09,9515.13,9510.19,9514.65,4.624,44048.46
"601",2019-07-29 23:00:00,9514.42,9514.42,9512.19,9513.09,10.15,96562.99
"602",2019-07-29 23:01:00,9515.55,9515.88,9514.38,9514.42,3.864,36804.94
"603",2019-07-29 23:02:00,9513.87,9515.81,9513.53,9515.55,4.429,42167.56
"604",2019-07-29 23:03:00,9515.12,9515.32,9513.13,9513.87,3.024,28755.11
"605",2019-07-29 23:04:00,9513.06,9515.12,9510.22,9515.12,6.56,62433.67
"606",2019-07-29 23:05:00,9513.16,9514.96,9512.85,9513.06,25.1,238861.29
"607",2019-07-29 23:06:00,9515.01,9518.68,9513.16,9513.16,1.828,17381.59
"608",2019-07-29 23:07:00,9512.62,9515.01,9512.31,9515.01,3.417,32515.83
"609",2019-07-29 23:08:00,9511.72,9512.62,9511.22,9512.62,1.781,16989.7
"610",2019-07-29 23:09:00,9513.22,9513.86,9510.94,9511.72,3.065,29207.02
"611",2019-07-29 23:10:00,9512.24,9513.22,9510.2,9513.22,3.17,30130.81
"612",2019-07-29 23:11:00,9514.29,9514.29,9511.93,9512.24,16.9,162178.17
"613",2019-07-29 23:12:00,9515.57,9515.57,9514.29,9514.29,6.479,61610.13
"614",2019-07-29 23:13:00,9515.43,9515.57,9514.06,9515.57,2.094,19908.06
"615",2019-07-29 23:14:00,9514.09,9515.87,9514.06,9515.43,1.974,18821.55
"616",2019-07-29 23:15:00,9516.58,9516.85,9514.09,9514.09,5.857,55749.61
"617",2019-07-29 23:16:00,9522.59,9522.72,9516.57,9516.58,20.22,192376.9
"618",2019-07-29 23:17:00,9523.21,9524.02,9521.88,9522.59,5.389,51381.66
"619",2019-07-29 23:18:00,9523.03,9524.02,9522.4,9523.21,3.362,32006.69
"620",2019-07-29 23:19:00,9523.27,9523.27,9522.11,9523.03,2.061,19677.32
"621",2019-07-29 23:20:00,9524.63,9524.65,9523.27,9523.27,0.4613,4391.61
"622",2019-07-29 23:21:00,9522.49,9524.63,9520.89,9524.63,15.43,146903
"623",2019-07-29 23:22:00,9522.12,9522.49,9520.27,9522.49,5.547,53228.58
"624",2019-07-29 23:23:00,9522.79,9526.51,9521.24,9522.12,4.654,44334.29
"625",2019-07-29 23:24:00,9524.49,9525.44,9522.72,9522.79,4.985,47516.15
"626",2019-07-29 23:25:00,9525.46,9525.48,9524.13,9524.49,5.625,53534.17
"627",2019-07-29 23:26:00,9525.19,9525.58,9525.1,9525.46,5.36,51050.98
"628",2019-07-29 23:27:00,9524.57,9525.25,9523.62,9525.19,4.088,38958.11
"629",2019-07-29 23:28:00,9524.52,9524.82,9524.49,9524.57,3.73,35495.06
"630",2019-07-29 23:29:00,9526.08,9526.08,9524.51,9524.52,6.906,65762.48
"631",2019-07-29 23:30:00,9524.25,9526.37,9524.25,9526.08,11.75,111916.18
"632",2019-07-29 23:31:00,9520.42,9524.25,9519.3,9524.25,7.857,74764.98
"633",2019-07-29 23:32:00,9519.09,9520.42,9519.09,9520.42,4.72,44954.9
"634",2019-07-29 23:33:00,9519.26,9520.71,9517.1,9519.09,3.607,34360.12
"635",2019-07-29 23:34:00,9518.39,9519.49,9518.39,9519.26,9.083,86449.15
"636",2019-07-29 23:35:00,9518.51,9518.51,9518.39,9518.39,3.506,33406.91
"637",2019-07-29 23:36:00,9518.99,9519.1,9518.48,9518.51,3.197,30464.14
"638",2019-07-29 23:37:00,9519.24,9519.6,9518.78,9518.99,2.558,24341.8
"639",2019-07-29 23:38:00,9519.92,9519.95,9519.24,9519.24,1.177,11257.13
"640",2019-07-29 23:39:00,9518.12,9519.93,9517.27,9519.92,4.092,38937.59
"641",2019-07-29 23:40:00,9517.32,9519.06,9515.67,9518.12,1.747,16613.43
"642",2019-07-29 23:41:00,9516.66,9517.97,9515.81,9517.32,2.484,23621.98
"643",2019-07-29 23:42:00,9517.76,9517.95,9515.95,9516.66,1.851,17610.91
"644",2019-07-29 23:43:00,9515.16,9518.56,9515.16,9517.76,4.315,41051.69
"645",2019-07-29 23:44:00,9496.18,9515.16,9496.18,9515.16,163.84,1558331.36
"646",2019-07-29 23:45:00,9496.14,9498.24,9494.5,9496.18,12.76,121879.33
"647",2019-07-29 23:46:00,9492.77,9498.02,9491.64,9496.14,19.01,180411.78
"648",2019-07-29 23:47:00,9488.04,9493.67,9486.4,9492.77,40.69,385991.42
