Series,Time,Value
Fees in satoshis / TX,2019-06-28T19:10:00.000Z,52142.09264748531
Fees in satoshis / TX,2019-06-28T20:00:00.000Z,52471.393501736515
Fees in satoshis / TX,2019-06-28T20:50:00.000Z,41845.25853573824
Fees in satoshis / TX,2019-06-28T21:40:00.000Z,43909.263665582155
Fees in satoshis / TX,2019-06-28T22:30:00.000Z,36084.72851521025
Fees in satoshis / TX,2019-06-28T23:20:00.000Z,37340.200211277595
Fees in satoshis / TX,2019-06-29T00:10:00.000Z,36608.949411158144
Fees in satoshis / TX,2019-06-29T01:00:00.000Z,35454.39553879665
Fees in satoshis / TX,2019-06-29T01:50:00.000Z,44977.59971842116
Fees in satoshis / TX,2019-06-29T02:40:00.000Z,38360.02093187746
Fees in satoshis / TX,2019-06-29T03:30:00.000Z,40271.110071462055
Fees in satoshis / TX,2019-06-29T04:20:00.000Z,36009.08133503322
Fees in satoshis / TX,2019-06-29T05:10:00.000Z,30100.60512209279
Fees in satoshis / TX,2019-06-29T06:00:00.000Z,32570.59382726641
Fees in satoshis / TX,2019-06-29T06:50:00.000Z,30046.686247959973
Fees in satoshis / TX,2019-06-29T07:40:00.000Z,33246.794023860486
Fees in satoshis / TX,2019-06-29T08:30:00.000Z,30856.423122330256
Fees in satoshis / TX,2019-06-29T09:20:00.000Z,25085.566326971195
Fees in satoshis / TX,2019-06-29T10:10:00.000Z,32931.71381075405
Fees in satoshis / TX,2019-06-29T11:00:00.000Z,23826.94438028389
Fees in satoshis / TX,2019-06-29T11:50:00.000Z,25765.557880870107
Fees in satoshis / TX,2019-06-29T12:40:00.000Z,47344.62712709923
Fees in satoshis / TX,2019-06-29T13:30:00.000Z,41150.995683365545
Fees in satoshis / TX,2019-06-29T14:20:00.000Z,32301.045034102728
Fees in satoshis / TX,2019-06-29T15:10:00.000Z,31796.01390605775
Fees in satoshis / TX,2019-06-29T16:00:00.000Z,25068.592348911247
Fees in satoshis / TX,2019-06-29T16:50:00.000Z,34015.20034118324
Fees in satoshis / TX,2019-06-29T17:40:00.000Z,39968.697547869895
Fees in satoshis / TX,2019-06-29T18:30:00.000Z,30807.0413830231
Fees in satoshis / TX,2019-06-29T19:20:00.000Z,23640.330315025356
Fees in satoshis / TX,2019-06-29T20:10:00.000Z,30612.29153774433
Fees in satoshis / TX,2019-06-29T21:00:00.000Z,25775.061204813897
Fees in satoshis / TX,2019-06-29T21:50:00.000Z,29143.248482332558
Fees in satoshis / TX,2019-06-29T22:40:00.000Z,19487.154096241997
Fees in satoshis / TX,2019-06-29T23:30:00.000Z,21722.801196915963
Fees in satoshis / TX,2019-06-30T00:20:00.000Z,18346.442105050017
Fees in satoshis / TX,2019-06-30T01:10:00.000Z,31631.656117607716
Fees in satoshis / TX,2019-06-30T02:00:00.000Z,42570.78756854494
Fees in satoshis / TX,2019-06-30T02:50:00.000Z,38007.81221459941
Fees in satoshis / TX,2019-06-30T03:40:00.000Z,31111.820354008494
Fees in satoshis / TX,2019-06-30T04:30:00.000Z,29156.295804763948
Fees in satoshis / TX,2019-06-30T05:20:00.000Z,24122.614748052794
Fees in satoshis / TX,2019-06-30T06:10:00.000Z,30855.9564026347
Fees in satoshis / TX,2019-06-30T07:00:00.000Z,35693.86402835102
Fees in satoshis / TX,2019-06-30T07:50:00.000Z,33782.50941459743
Fees in satoshis / TX,2019-06-30T08:40:00.000Z,31382.774975941877
Fees in satoshis / TX,2019-06-30T09:30:00.000Z,31831.466350570343
Fees in satoshis / TX,2019-06-30T10:20:00.000Z,27539.12616292363
Fees in satoshis / TX,2019-06-30T11:10:00.000Z,28966.26697244695
Fees in satoshis / TX,2019-06-30T12:00:00.000Z,27813.983478597773
Fees in satoshis / TX,2019-06-30T12:50:00.000Z,42242.18836670089
